Date,Discharge(m3/s),runoff(mm/day),runoff(mm/day)_815km2
11/12/1998,7.27,0.772605166,0.770709202
11/13/1998,6.35,0.674833948,0.673177914
11/14/1998,6.12,0.650391144,0.648795092
11/15/1998,5.89,0.625948339,0.62441227
11/16/1998,5.89,0.625948339,0.62441227
11/17/1998,5.89,0.625948339,0.62441227
11/18/1998,5.66,0.601505535,0.600029448
11/19/1998,7,0.743911439,0.74208589
11/20/1998,16.5,1.753505535,1.749202454
11/21/1998,9.33,0.991527675,0.989094479
11/22/1998,7.75,0.823616236,0.821595092
11/23/1998,7.27,0.772605166,0.770709202
11/24/1998,6.81,0.723719557,0.721943558
11/25/1998,6.58,0.699276753,0.697560736
11/26/1998,6.58,0.699276753,0.697560736
11/27/1998,6.35,0.674833948,0.673177914
11/28/1998,6.12,0.650391144,0.648795092
11/29/1998,5.89,0.625948339,0.62441227
11/30/1998,5.66,0.601505535,0.600029448
12/1/1998,5.43,0.577062731,0.575646626
12/2/1998,5.28,0.561121771,0.559744785
12/3/1998,5.2,0.552619926,0.551263804
12/4/1998,5.09,0.540929889,0.539602454
12/5/1998,5.04,0.535616236,0.53430184
12/6/1998,4.99,0.530302583,0.529001227
12/7/1998,4.88,0.518612546,0.517339877
12/8/1998,4.88,0.518612546,0.517339877
12/9/1998,4.88,0.518612546,0.517339877
12/10/1998,4.72,0.501608856,0.500377914
12/11/1998,4.56,0.484605166,0.483415951
12/12/1998,4.56,0.484605166,0.483415951
12/13/1998,4.4,0.467601476,0.466453988
12/14/1998,3.92,0.416590406,0.415568098
12/15/1998,3.6,0.382583026,0.381644172
12/16/1998,3.6,0.382583026,0.381644172
12/17/1998,3.92,0.416590406,0.415568098
12/18/1998,3.92,0.416590406,0.415568098
12/19/1998,3.76,0.399586716,0.398606135
12/20/1998,3.6,0.382583026,0.381644172
12/21/1998,3.6,0.382583026,0.381644172
12/22/1998,3.45,0.366642066,0.365742331
12/23/1998,3.45,0.366642066,0.365742331
12/24/1998,3.45,0.366642066,0.365742331
12/25/1998,3.4,0.361328413,0.360441718
12/26/1998,3.3,0.350701107,0.349840491
12/27/1998,3.3,0.350701107,0.349840491
12/28/1998,3.3,0.350701107,0.349840491
12/29/1998,3.3,0.350701107,0.349840491
12/30/1998,3.3,0.350701107,0.349840491
12/31/1998,3.3,0.350701107,0.349840491
1/1/1999,3.3,0.350701107,0.349840491
1/2/1999,3.3,0.350701107,0.349840491
1/3/1999,3.3,0.350701107,0.349840491
1/4/1999,3.3,0.350701107,0.349840491
1/5/1999,3.3,0.350701107,0.349840491
1/6/1999,3.3,0.350701107,0.349840491
1/7/1999,3.5,0.37195572,0.371042945
1/8/1999,3.6,0.382583026,0.381644172
1/9/1999,3.6,0.382583026,0.381644172
1/10/1999,3.6,0.382583026,0.381644172
1/11/1999,3.6,0.382583026,0.381644172
1/12/1999,3.6,0.382583026,0.381644172
1/13/1999,3.6,0.382583026,0.381644172
1/14/1999,3.6,0.382583026,0.381644172
1/15/1999,3.45,0.366642066,0.365742331
1/16/1999,3.4,0.361328413,0.360441718
1/17/1999,3.2,0.340073801,0.339239264
1/18/1999,3.1,0.329446494,0.328638037
1/19/1999,3,0.318819188,0.31803681
1/20/1999,3,0.318819188,0.31803681
1/21/1999,3,0.318819188,0.31803681
1/22/1999,3,0.318819188,0.31803681
1/23/1999,3,0.318819188,0.31803681
1/24/1999,2.85,0.302878229,0.302134969
1/25/1999,2.85,0.302878229,0.302134969
1/26/1999,2.85,0.302878229,0.302134969
1/27/1999,2.85,0.302878229,0.302134969
1/28/1999,2.7,0.286937269,0.286233129
1/29/1999,3.15,0.334760148,0.33393865
1/30/1999,3.92,0.416590406,0.415568098
1/31/1999,3.76,0.399586716,0.398606135
2/1/1999,3.6,0.382583026,0.381644172
2/2/1999,3.55,0.377269373,0.376343558
2/3/1999,3.3,0.350701107,0.349840491
2/4/1999,3.3,0.350701107,0.349840491
2/5/1999,3.3,0.350701107,0.349840491
2/6/1999,3.15,0.334760148,0.33393865
2/7/1999,3.15,0.334760148,0.33393865
2/8/1999,3,0.318819188,0.31803681
2/9/1999,3,0.318819188,0.31803681
2/10/1999,3,0.318819188,0.31803681
2/11/1999,2.85,0.302878229,0.302134969
2/12/1999,2.7,0.286937269,0.286233129
2/13/1999,2.55,0.27099631,0.270331288
2/14/1999,2.45,0.260369004,0.259730061
2/15/1999,2.25,0.239114391,0.238527607
2/16/1999,2.1,0.223173432,0.222625767
2/17/1999,2.1,0.223173432,0.222625767
2/18/1999,2.02,0.214671587,0.214144785
2/19/1999,1.94,0.206169742,0.205663804
2/20/1999,1.94,0.206169742,0.205663804
2/21/1999,1.94,0.206169742,0.205663804
2/22/1999,1.94,0.206169742,0.205663804
2/23/1999,1.94,0.206169742,0.205663804
2/24/1999,1.94,0.206169742,0.205663804
2/25/1999,1.94,0.206169742,0.205663804
2/26/1999,1.94,0.206169742,0.205663804
2/27/1999,1.97,0.209357934,0.208844172
2/28/1999,2.02,0.214671587,0.214144785
3/1/1999,2.1,0.223173432,0.222625767
3/2/1999,2.02,0.214671587,0.214144785
3/3/1999,1.94,0.206169742,0.205663804
3/4/1999,1.94,0.206169742,0.205663804
3/5/1999,1.94,0.206169742,0.205663804
3/6/1999,1.94,0.206169742,0.205663804
3/7/1999,1.94,0.206169742,0.205663804
3/8/1999,1.94,0.206169742,0.205663804
3/9/1999,1.94,0.206169742,0.205663804
3/10/1999,1.94,0.206169742,0.205663804
3/11/1999,1.94,0.206169742,0.205663804
3/12/1999,1.86,0.197667897,0.197182822
3/13/1999,1.86,0.197667897,0.197182822
3/14/1999,1.78,0.189166052,0.18870184
3/15/1999,1.78,0.189166052,0.18870184
3/16/1999,1.78,0.189166052,0.18870184
3/17/1999,1.7,0.180664207,0.180220859
3/18/1999,1.78,0.189166052,0.18870184
3/19/1999,1.78,0.189166052,0.18870184
3/20/1999,1.78,0.189166052,0.18870184
3/21/1999,1.7,0.180664207,0.180220859
3/22/1999,1.78,0.189166052,0.18870184
3/23/1999,1.75,0.18597786,0.185521472
3/24/1999,1.7,0.180664207,0.180220859
3/25/1999,1.7,0.180664207,0.180220859
3/26/1999,1.73,0.183852399,0.183401227
3/27/1999,1.78,0.189166052,0.18870184
3/28/1999,1.78,0.189166052,0.18870184
3/29/1999,1.78,0.189166052,0.18870184
3/30/1999,1.78,0.189166052,0.18870184
3/31/1999,1.78,0.189166052,0.18870184
4/1/1999,1.78,0.189166052,0.18870184
4/2/1999,1.78,0.189166052,0.18870184
4/3/1999,1.86,0.197667897,0.197182822
4/4/1999,1.86,0.197667897,0.197182822
4/5/1999,1.86,0.197667897,0.197182822
4/6/1999,1.86,0.197667897,0.197182822
4/7/1999,1.86,0.197667897,0.197182822
4/8/1999,1.86,0.197667897,0.197182822
4/9/1999,1.94,0.206169742,0.205663804
4/10/1999,1.86,0.197667897,0.197182822
4/11/1999,1.89,0.200856089,0.20036319
4/12/1999,1.86,0.197667897,0.197182822
4/13/1999,1.86,0.197667897,0.197182822
4/14/1999,1.86,0.197667897,0.197182822
4/15/1999,1.86,0.197667897,0.197182822
4/16/1999,1.78,0.189166052,0.18870184
4/17/1999,1.78,0.189166052,0.18870184
4/18/1999,1.78,0.189166052,0.18870184
4/19/1999,1.86,0.197667897,0.197182822
4/20/1999,1.86,0.197667897,0.197182822
4/21/1999,1.78,0.189166052,0.18870184
4/22/1999,1.78,0.189166052,0.18870184
4/23/1999,1.78,0.189166052,0.18870184
4/24/1999,1.78,0.189166052,0.18870184
4/25/1999,1.78,0.189166052,0.18870184
4/26/1999,1.7,0.180664207,0.180220859
4/27/1999,1.62,0.172162362,0.171739877
4/28/1999,1.62,0.172162362,0.171739877
4/29/1999,1.62,0.172162362,0.171739877
4/30/1999,1.62,0.172162362,0.171739877
5/1/1999,1.54,0.163660517,0.163258896
5/2/1999,1.54,0.163660517,0.163258896
5/3/1999,1.54,0.163660517,0.163258896
5/4/1999,1.54,0.163660517,0.163258896
5/5/1999,1.54,0.163660517,0.163258896
5/6/1999,1.54,0.163660517,0.163258896
5/7/1999,1.46,0.155158672,0.154777914
5/8/1999,1.46,0.155158672,0.154777914
5/9/1999,1.46,0.155158672,0.154777914
5/10/1999,1.46,0.155158672,0.154777914
5/11/1999,3.77,0.400649446,0.399666258
5/12/1999,5.55,0.589815498,0.588368098
5/13/1999,4.72,0.501608856,0.500377914
5/14/1999,3.6,0.382583026,0.381644172
5/15/1999,4.72,0.501608856,0.500377914
5/16/1999,3,0.318819188,0.31803681
5/17/1999,2.4,0.255055351,0.254429448
5/18/1999,2.1,0.223173432,0.222625767
5/19/1999,2.45,0.260369004,0.259730061
5/20/1999,2.1,0.223173432,0.222625767
5/21/1999,2.1,0.223173432,0.222625767
5/22/1999,1.86,0.197667897,0.197182822
5/23/1999,1.78,0.189166052,0.18870184
5/24/1999,1.78,0.189166052,0.18870184
5/25/1999,1.62,0.172162362,0.171739877
5/26/1999,1.94,0.206169742,0.205663804
5/27/1999,1.62,0.172162362,0.171739877
5/28/1999,1.46,0.155158672,0.154777914
5/29/1999,1.3,0.138154982,0.137815951
5/30/1999,1.25,0.132841328,0.132515337
5/31/1999,1.22,0.129653137,0.129334969
6/1/1999,1.22,0.129653137,0.129334969
6/2/1999,1.22,0.129653137,0.129334969
6/3/1999,1.26,0.133904059,0.13357546
6/4/1999,1.26,0.133904059,0.13357546
6/5/1999,1.26,0.133904059,0.13357546
6/6/1999,1.26,0.133904059,0.13357546
6/7/1999,1.25,0.132841328,0.132515337
6/8/1999,1.22,0.129653137,0.129334969
6/9/1999,1.22,0.129653137,0.129334969
6/10/1999,7.25,0.770479705,0.768588957
6/11/1999,5.12,0.544118081,0.542782822
6/12/1999,6.35,0.674833948,0.673177914
6/13/1999,151,16.04723247,16.00785276
6/14/1999,23.3,2.476162362,2.47008589
6/15/1999,9.17,0.974523985,0.972132515
6/16/1999,7.5,0.79704797,0.795092025
6/17/1999,5.61,0.596191882,0.594728834
6/18/1999,4.67,0.496295203,0.495077301
6/19/1999,3.61,0.383645756,0.382704294
6/20/1999,3.2,0.340073801,0.339239264
6/21/1999,3.2,0.340073801,0.339239264
6/22/1999,3,0.318819188,0.31803681
6/23/1999,16,1.700369004,1.696196319
6/24/1999,20.7,2.199852399,2.194453988
6/25/1999,40.7,4.325313653,4.314699387
6/26/1999,51,5.419926199,5.406625767
6/27/1999,52,5.526199262,5.512638037
6/28/1999,65,6.907749077,6.890797546
6/29/1999,32.7,3.475129151,3.466601227
6/30/1999,20,2.125461255,2.120245399
7/1/1999,22,2.33800738,2.332269939
7/2/1999,46.8,4.973579336,4.961374233
7/3/1999,303,32.20073801,32.12171779
7/4/1999,163,17.32250923,17.28
7/5/1999,52.4,5.568708487,5.555042945
7/6/1999,41.4,4.399704797,4.388907975
7/7/1999,39.2,4.165904059,4.155680982
7/8/1999,33.8,3.59202952,3.583214724
7/9/1999,29.9,3.177564576,3.169766871
7/10/1999,118,12.5402214,12.50944785
7/11/1999,32.7,3.475129151,3.466601227
7/12/1999,26,2.763099631,2.756319018
7/13/1999,25.1,2.667453875,2.660907975
7/14/1999,20.7,2.199852399,2.194453988
7/15/1999,18.7,1.987306273,1.982429448
7/16/1999,18.1,1.923542435,1.918822086
7/17/1999,21.2,2.25298893,2.247460123
7/18/1999,22,2.33800738,2.332269939
7/19/1999,22.4,2.380516605,2.374674847
7/20/1999,27.9,2.96501845,2.957742331
7/21/1999,24.9,2.646199262,2.639705521
7/22/1999,21.2,2.25298893,2.247460123
7/23/1999,19.1,2.029815498,2.024834356
7/24/1999,18,1.912915129,1.908220859
7/25/1999,18,1.912915129,1.908220859
7/26/1999,30.7,3.262583026,3.254576687
7/27/1999,31,3.294464945,3.286380368
7/28/1999,31.3,3.326346863,3.318184049
7/29/1999,36.3,3.857712177,3.848245399
7/30/1999,28.9,3.071291513,3.063754601
7/31/1999,26,2.763099631,2.756319018
8/1/1999,24,2.550553506,2.544294479
8/2/1999,28.7,3.0500369,3.042552147
8/3/1999,34.5,3.666420664,3.657423313
8/4/1999,30.8,3.273210332,3.265177914
8/5/1999,42.8,4.548487085,4.537325153
8/6/1999,32.8,3.485756458,3.477202454
8/7/1999,35.3,3.751439114,3.742233129
8/8/1999,28.8,3.060664207,3.053153374
8/9/1999,30.5,3.241328413,3.233374233
8/10/1999,29.1,3.092546125,3.084957055
8/11/1999,28.4,3.018154982,3.010748466
8/12/1999,40.7,4.325313653,4.314699387
8/13/1999,50.4,5.356162362,5.343018405
8/14/1999,45.2,4.803542435,4.791754601
8/15/1999,35,3.719557196,3.710429448
8/16/1999,36.3,3.857712177,3.848245399
8/17/1999,38.5,4.091512915,4.081472393
8/18/1999,79.7,8.4699631,8.449177914
8/19/1999,70.5,7.492250923,7.473865031
8/20/1999,60.6,6.440147601,6.424343558
8/21/1999,53,5.632472325,5.618650307
8/22/1999,55,5.84501845,5.830674847
8/23/1999,52.8,5.611217712,5.597447853
8/24/1999,51.6,5.483690037,5.470233129
8/25/1999,50.8,5.398671587,5.385423313
8/26/1999,78,8.289298893,8.268957055
8/27/1999,61.4,6.525166052,6.509153374
8/28/1999,62.2,6.610184502,6.59396319
8/29/1999,51.6,5.483690037,5.470233129
8/30/1999,62.8,6.673948339,6.657570552
8/31/1999,63.6,6.75896679,6.742380368
9/1/1999,89,9.458302583,9.435092025
9/2/1999,82,8.714391144,8.693006135
9/3/1999,145,15.4095941,15.37177914
9/4/1999,96.7,10.27660517,10.2513865
9/5/1999,83.3,8.852546125,8.830822086
9/6/1999,60.8,6.461402214,6.445546012
9/7/1999,53,5.632472325,5.618650307
9/8/1999,46,4.888560886,4.876564417
9/9/1999,51.6,5.483690037,5.470233129
9/10/1999,52.8,5.611217712,5.597447853
9/11/1999,41.8,4.442214022,4.431312883
9/12/1999,34,3.613284133,3.604417178
9/13/1999,33.2,3.528265683,3.519607362
9/14/1999,32.5,3.453874539,3.445398773
9/15/1999,33.5,3.560147601,3.551411043
9/16/1999,40,4.250922509,4.240490798
9/17/1999,38.8,4.123394834,4.113276074
9/18/1999,37.3,3.96398524,3.954257669
9/19/1999,44,4.67601476,4.664539877
9/20/1999,40.8,4.335940959,4.325300613
9/21/1999,41.2,4.378450185,4.367705521
9/22/1999,34,3.613284133,3.604417178
9/23/1999,30.7,3.262583026,3.254576687
9/24/1999,30,3.188191882,3.180368098
9/25/1999,27.2,2.890627306,2.883533742
9/26/1999,25.6,2.720590406,2.71391411
9/27/1999,24.4,2.593062731,2.586699387
9/28/1999,23.6,2.50804428,2.501889571
9/29/1999,22.8,2.42302583,2.417079755
9/30/1999,22.7,2.412398524,2.406478528
10/1/1999,21.2,2.25298893,2.247460123
10/2/1999,20.1,2.136088561,2.130846626
10/3/1999,30.2,3.209446494,3.201570552
10/4/1999,24.4,2.593062731,2.586699387
10/5/1999,25.6,2.720590406,2.71391411
10/6/1999,24.4,2.593062731,2.586699387
10/7/1999,59,6.270110701,6.254723926
10/8/1999,51.8,5.504944649,5.491435583
10/9/1999,37.2,3.953357934,3.943656442
10/10/1999,35,3.719557196,3.710429448
10/11/1999,34,3.613284133,3.604417178
10/12/1999,29.9,3.177564576,3.169766871
10/13/1999,31,3.294464945,3.286380368
10/14/1999,29.6,3.145682657,3.13796319
10/15/1999,27.9,2.96501845,2.957742331
10/16/1999,24.9,2.646199262,2.639705521
10/17/1999,18,1.912915129,1.908220859
10/18/1999,18,1.912915129,1.908220859
10/19/1999,16.9,1.79601476,1.791607362
10/20/1999,16,1.700369004,1.696196319
10/21/1999,15.3,1.62597786,1.62198773
10/22/1999,14,1.487822878,1.484171779
10/23/1999,12.4,1.317785978,1.314552147
10/24/1999,12,1.275276753,1.272147239
10/25/1999,11.6,1.232767528,1.229742331
10/26/1999,10.8,1.147749077,1.144932515
10/27/1999,10.4,1.105239852,1.102527607
10/28/1999,10,1.062730627,1.060122699
10/29/1999,9.75,1.036162362,1.033619632
10/30/1999,8.75,0.929889299,0.927607362
10/31/1999,8.75,0.929889299,0.927607362
11/1/1999,8.75,0.929889299,0.927607362
11/2/1999,8.42,0.894819188,0.892623313
11/3/1999,8.08,0.858686347,0.856579141
11/4/1999,7.75,0.823616236,0.821595092
11/5/1999,7.5,0.79704797,0.795092025
11/6/1999,7.27,0.772605166,0.770709202
11/7/1999,6.81,0.723719557,0.721943558
11/8/1999,6.43,0.683335793,0.681658896
11/9/1999,6.35,0.674833948,0.673177914
11/10/1999,6.12,0.650391144,0.648795092
11/11/1999,5.81,0.617446494,0.615931288
11/12/1999,5.66,0.601505535,0.600029448
11/13/1999,5.66,0.601505535,0.600029448
11/14/1999,5.43,0.577062731,0.575646626
11/15/1999,5.43,0.577062731,0.575646626
11/16/1999,5.04,0.535616236,0.53430184
11/17/1999,5.04,0.535616236,0.53430184
11/18/1999,4.88,0.518612546,0.517339877
11/19/1999,4.88,0.518612546,0.517339877
11/20/1999,4.83,0.513298893,0.512039264
11/21/1999,4.72,0.501608856,0.500377914
11/22/1999,4.56,0.484605166,0.483415951
11/23/1999,4.56,0.484605166,0.483415951
11/24/1999,4.56,0.484605166,0.483415951
11/25/1999,4.56,0.484605166,0.483415951
11/26/1999,4.4,0.467601476,0.466453988
11/27/1999,4.4,0.467601476,0.466453988
11/28/1999,4.35,0.462287823,0.461153374
11/29/1999,4.24,0.450597786,0.449492025
11/30/1999,4.24,0.450597786,0.449492025
12/1/1999,4.24,0.450597786,0.449492025
12/2/1999,4.24,0.450597786,0.449492025
12/3/1999,4.24,0.450597786,0.449492025
12/4/1999,4.13,0.438907749,0.437830675
12/5/1999,4.08,0.433594096,0.432530061
12/6/1999,4.08,0.433594096,0.432530061
12/7/1999,4.08,0.433594096,0.432530061
12/8/1999,4.29,0.455911439,0.454792638
12/9/1999,4.88,0.518612546,0.517339877
12/10/1999,4.72,0.501608856,0.500377914
12/11/1999,4.56,0.484605166,0.483415951
12/12/1999,4.4,0.467601476,0.466453988
12/13/1999,4.29,0.455911439,0.454792638
12/14/1999,4.24,0.450597786,0.449492025
12/15/1999,4.08,0.433594096,0.432530061
12/16/1999,3.92,0.416590406,0.415568098
12/17/1999,3.71,0.394273063,0.393305521
12/18/1999,3.25,0.345387454,0.344539877
12/19/1999,3.15,0.334760148,0.33393865
12/20/1999,3.15,0.334760148,0.33393865
12/21/1999,3.15,0.334760148,0.33393865
12/22/1999,3,0.318819188,0.31803681
12/23/1999,2.8,0.297564576,0.296834356
12/24/1999,2.6,0.276309963,0.275631902
12/25/1999,2.3,0.244428044,0.243828221
12/26/1999,2.4,0.255055351,0.254429448
12/27/1999,2.55,0.27099631,0.270331288
12/28/1999,2.55,0.27099631,0.270331288
12/29/1999,2.55,0.27099631,0.270331288
12/30/1999,2.55,0.27099631,0.270331288
12/31/1999,2.55,0.27099631,0.270331288
1/1/2000,2.3,0.244428044,0.243828221
1/2/2000,2.25,0.239114391,0.238527607
1/3/2000,2.25,0.239114391,0.238527607
1/4/2000,2.1,0.223173432,0.222625767
1/5/2000,2.05,0.217859779,0.217325153
1/6/2000,1.99,0.211483395,0.210964417
1/7/2000,1.94,0.206169742,0.205663804
1/8/2000,1.94,0.206169742,0.205663804
1/9/2000,1.94,0.206169742,0.205663804
1/10/2000,2.02,0.214671587,0.214144785
1/11/2000,2.02,0.214671587,0.214144785
1/12/2000,2.02,0.214671587,0.214144785
1/13/2000,2.27,0.241239852,0.240647853
1/14/2000,3.92,0.416590406,0.415568098
1/15/2000,3.65,0.387896679,0.386944785
1/16/2000,3.5,0.37195572,0.371042945
1/17/2000,3.3,0.350701107,0.349840491
1/18/2000,2.95,0.313505535,0.312736196
1/19/2000,2.7,0.286937269,0.286233129
1/20/2000,2.85,0.302878229,0.302134969
1/21/2000,2.55,0.27099631,0.270331288
1/22/2000,2.55,0.27099631,0.270331288
1/23/2000,2.4,0.255055351,0.254429448
1/24/2000,2.4,0.255055351,0.254429448
1/25/2000,2.25,0.239114391,0.238527607
1/26/2000,2.2,0.233800738,0.233226994
1/27/2000,2.1,0.223173432,0.222625767
1/28/2000,2.1,0.223173432,0.222625767
1/29/2000,2.02,0.214671587,0.214144785
1/30/2000,1.99,0.211483395,0.210964417
1/31/2000,1.94,0.206169742,0.205663804
2/1/2000,1.86,0.197667897,0.197182822
2/2/2000,1.86,0.197667897,0.197182822
2/3/2000,1.78,0.189166052,0.18870184
2/4/2000,1.78,0.189166052,0.18870184
2/5/2000,4.72,0.501608856,0.500377914
2/6/2000,5.04,0.535616236,0.53430184
2/7/2000,4.88,0.518612546,0.517339877
2/8/2000,4.83,0.513298893,0.512039264
2/9/2000,4.72,0.501608856,0.500377914
2/10/2000,4.83,0.513298893,0.512039264
2/11/2000,4.88,0.518612546,0.517339877
2/12/2000,4.83,0.513298893,0.512039264
2/13/2000,4.72,0.501608856,0.500377914
2/14/2000,4.67,0.496295203,0.495077301
2/15/2000,4.51,0.479291513,0.478115337
2/16/2000,4.4,0.467601476,0.466453988
2/17/2000,4.24,0.450597786,0.449492025
2/18/2000,4.19,0.445284133,0.444191411
2/19/2000,3.71,0.394273063,0.393305521
2/20/2000,3.1,0.329446494,0.328638037
2/21/2000,2.55,0.27099631,0.270331288
2/22/2000,2.3,0.244428044,0.243828221
2/23/2000,2.1,0.223173432,0.222625767
2/24/2000,1.97,0.209357934,0.208844172
2/25/2000,1.78,0.189166052,0.18870184
2/26/2000,1.62,0.172162362,0.171739877
2/27/2000,1.51,0.160472325,0.160078528
2/28/2000,1.46,0.155158672,0.154777914
2/29/2000,1.46,0.155158672,0.154777914
3/1/2000,1.46,0.155158672,0.154777914
3/2/2000,1.38,0.146656827,0.146296933
3/3/2000,1.33,0.141343173,0.140996319
3/4/2000,1.3,0.138154982,0.137815951
3/5/2000,1.3,0.138154982,0.137815951
3/6/2000,1.3,0.138154982,0.137815951
3/7/2000,1.3,0.138154982,0.137815951
3/8/2000,1.3,0.138154982,0.137815951
3/9/2000,1.26,0.133904059,0.13357546
3/10/2000,1.26,0.133904059,0.13357546
3/11/2000,1.26,0.133904059,0.13357546
3/12/2000,1.26,0.133904059,0.13357546
3/13/2000,1.3,0.138154982,0.137815951
3/14/2000,1.3,0.138154982,0.137815951
3/15/2000,1.27,0.13496679,0.134635583
3/16/2000,1.26,0.133904059,0.13357546
3/17/2000,1.26,0.133904059,0.13357546
3/18/2000,1.26,0.133904059,0.13357546
3/19/2000,1.26,0.133904059,0.13357546
3/20/2000,1.26,0.133904059,0.13357546
3/21/2000,1.22,0.129653137,0.129334969
3/22/2000,1.22,0.129653137,0.129334969
3/23/2000,2.31,0.245490775,0.244888344
3/24/2000,4.13,0.438907749,0.437830675
3/25/2000,2.6,0.276309963,0.275631902
3/26/2000,1.91,0.20298155,0.202483436
3/27/2000,1.7,0.180664207,0.180220859
3/28/2000,1.62,0.172162362,0.171739877
3/29/2000,1.54,0.163660517,0.163258896
3/30/2000,1.46,0.155158672,0.154777914
3/31/2000,1.38,0.146656827,0.146296933
4/1/2000,1.3,0.138154982,0.137815951
4/2/2000,1.26,0.133904059,0.13357546
4/3/2000,1.22,0.129653137,0.129334969
4/4/2000,1.19,0.126464945,0.126154601
4/5/2000,1.15,0.122214022,0.12191411
4/6/2000,1.15,0.122214022,0.12191411
4/7/2000,1.15,0.122214022,0.12191411
4/8/2000,1.14,0.121151292,0.120853988
4/9/2000,1.15,0.122214022,0.12191411
4/10/2000,1.15,0.122214022,0.12191411
4/11/2000,1.15,0.122214022,0.12191411
4/12/2000,1.15,0.122214022,0.12191411
4/13/2000,1.15,0.122214022,0.12191411
4/14/2000,1.19,0.126464945,0.126154601
4/15/2000,1.2,0.127527675,0.127214724
4/16/2000,1.19,0.126464945,0.126154601
4/17/2000,1.19,0.126464945,0.126154601
4/18/2000,1.19,0.126464945,0.126154601
4/19/2000,1.19,0.126464945,0.126154601
4/20/2000,1.15,0.122214022,0.12191411
4/21/2000,1.19,0.126464945,0.126154601
4/22/2000,1.19,0.126464945,0.126154601
4/23/2000,1.16,0.123276753,0.122974233
4/24/2000,5.89,0.625948339,0.62441227
